hotel_unit,name,rating,date,review,processed_review,translated_review
Go,KE,6.0,2020-01-08,"Breakfast jam 7, hotel lain jam 6 sudah mulai. Minum dari ambil di dispenser bersama.",breakfast jam hotel jam mulai minum ambil dispenser sama,"breakfast time, hotel start time for drinking, take the same dispenser"
Go,MA,8.5,2019-02-14,"Tempat strategis, nyaman, kamar besar, hanya saja parkiran tidak nyaman, tidak ada valet, untung saja tidak hujan.",tempat strategis nyaman kamar besar parkir nyaman valet untung hujan,"comfortable strategic location, large rooms, comfortable valet parking, fortunately it was raining"
Go,MP,9.4,2018-04-08,"Pelayanan baik, hotel bersih, memuaskan!",layan baik hotel bersih muas,"good service, clean satisfied hotel"
Go,FW,9.7,2022-06-07,"So far enak dan nyaman. Suasananya juga tentrem bannget, view bagus, terus pas check in gapake ribet.",so far enak nyaman suasana tentrem bannget view bagus terus pas check in gapake ribet,"So far, it's nice, comfortable, the atmosphere is peaceful, the views are really good, and when you check in, it's not complicated"
Go,s,10.0,2017-07-22,"Pelayanan memuaskan, tempat strategis, sayang dari pintu gerbang kurang nampak.",layan muas tempat strategis sayang pintu gerbang kurang nampak,"Great service, strategic location, unfortunately the gate is not visible"
Go,FM,7.0,2019-12-30,"Oke sih, tapi bed covernya ada noda kuningnya cukup banyak, padahal di notes sudah request bed cover yang bersih.",oke sih bed covernya noda kuning cukup banyak padahal notes request bed cover bersih,"OK, the bed cover has quite a lot of yellow stains even though the note request bed cover is clean"
Go,SS,8.3,2018-10-27,"Enak, tenang, sunyi tapi nyari atm sulit banget. Nyari kuliner sarapan juga sulit karena masih pada tutup.",enak tenang sunyi cari atm sulit banget cari kuliner sarap sulit tutup,"nice, calm, quiet, looking for an ATM, very difficult to find culinary delights, it's difficult to close"
Go,FS,6.0,2019-05-07,"Sewaktu kami datang sabtu sore, lewat jam 15.00, kamar berkesan belum disiapkan betul-betul, karena fasilitas telphone, handuk, kopi gula, alat pemanas utk buat kopi belum tersedia dan fasilitas tambahan yg kami tulis berupa 2 guling juga tidak ada. Baru setelah saya complain setelah kami pulang dari makan malam baru dipenuhi. Terima kasih. Makan pagi hanya disediakan dos2an dengan rasa kurang enak",waktu datang sabtu sore lewat jam kamar kesan siap betulbetul fasilitas telphone handuk kopi gula alat panas buat kopi sedia fasilitas tambah tulis upa guling baru complain pulang makan malam baru penuh terima kasih makan pagi sedia dos rasa kurang enak,"When I arrived Saturday afternoon, after the clock, the room seemed really ready, telephone facilities, towels, coffee, sugar, hot tools for coffee, additional writing facilities, roll up, then complain, come home, dinner was full, thank you, breakfast was ready, the dose was not good, the taste was not good"
Go,LP,9.4,2018-08-21,Lokasi bagus Ruangan yang bagus. Harga terjangkau,lokasi bagus ruang bagus harga jangkau,"good location, good room, affordable price"
Go,d,10.0,2018-11-20,"Hotel ini sangat puas pelayanannya baik dan ramah, juga tempatnya yang bersih dan luas.",hotel sangat puas layan baik ramah tempat bersih luas,"Very satisfied with the hotel, good friendly service, clean spacious place"
Go,Nizar D.,9.7,2018-10-28,,,
Go,Bagus P. A.,9.4,2017-04-05,Hotel baru interior baru furniture baru nyaman lah pokoknya,hotel baru interior baru furniture baru nyaman lah pokok,new hotel new interior new comfortable furniture is the main thing
Go,Aa,6.1,2018-03-14,"Kamar berdebu, karyawan di resto kurang sopan..",kamar debu karyawan resto kurang sopan,"dust room, restaurant employees are impolite"
Go,LM,9.7,2017-05-28,"Kamar yang nyaman, tempat yang strategis dengan harga terjangkau.",kamar nyaman tempat strategis harga jangkau,"comfortable rooms, strategic location, affordable prices"
Go,Hm,6.0,2023-05-04,Proses cek in terlalu lama.,proses cek in terlalu lama,the check in process took too long
Go,Abu M.,9.0,2017-12-27,Di kamar sebaiknya dibersihkan dari debu. Dua kamar kondisiinya sama.,kamar baik bersih debu kamar kondisi sama,"the rooms are good, clean, dusty, the rooms are in the same condition"
Go,P,6.9,2017-07-30,"Lokasi sangat strategis, dekat dengan bandara udara dan pusat perbelanjaan.",lokasi sangat strategis dekat bandara udara pusat belanja,"Very strategic location near the airport, shopping center"
Go,YP,9.7,2022-06-30,Happy sekali di sini walaupun cuma sebentar karena harus pulang cepet. Staff ramah. Kamar bersih. Ah suka. Harganya pun cakep.,bahagia sekali sini walaupun cuma sebentar pulang cepat staff ramah kamar bersih ah suka harga cakep,"Very happy here, even though it's only a short time, get home quickly, friendly staff, clean rooms, I like the great prices"
Go,IF,6.3,2017-08-26,Sarana penunjang untuk bisnis tidak tersedia,sarana tunjang bisnis sedia,Business support facilities are available
Go,RV,8.8,2021-12-05,"Overall nyaman si, cuman ac nya yang kurang dingin. Kalo maen ke jogja lagi bakal balik lagi kesini.",overall nyaman si cuma ac nya kurang dingin kalau main jogja bakal balik kesini,"Overall it's comfortable, but the air conditioner isn't cold enough. If you play Jogja, you'll come back here"
Go,Fernando D. R.,9.1,2018-07-15,"Ini bagus terutama untuk perjalanan bisnis. Saya tidak dapat menemukan noda, kamarnya bersih. Dan satu hal kecil yang belum bisa mereka berikan adalah keset lantai di depan pintu kamar mandi. Jadi buatlah diri Anda nyaman dengan membuat lantai Anda basah setelah mandi. Atau setidaknya keringkan kaki Anda terlebih dahulu. Saya kembali ke hotel pada malam hari dan tidak dapat memarkir mobil saya di tempat parkir karena penuh. Untungnya ada ruang yang cukup di pinggir jalan dan mobil saya terlihat dari ruang lantai atas saya.",bagus utama jalan bisnis temu noda kamar bersih satu kecil ikan keset lantai depan pintu kamar mandi jadi buat diri nyaman buat lantai basah mandi kering kaki lebih hotel malam hari parkir mobil tempat parkir penuh untung ruang cukup pinggir jalan mobil lihat ruang lantai atas,good main street business meeting stains clean room one small fish floor mat in front of bathroom door so make yourself comfortable make the floor wet shower dry feet more hotel at night car park parking lot is full fortunately enough space on the side of the car road look at the top floor room
Go,SK,6.0,2024-08-31,"Pelayanan sangat buruk dari security nya dan receptio yang cenderung abai dan judes pada tamu. Sarapan pagi makanan nya agak basi, sampai penjual jaket bisa masuk dan menawarkan ke area hotel pada saat tamu sarapa 😂🤣🙂 ‍ ↕ gak lagi lagi deh menginap di sini cukup sekali.",layan sangat buruk security nya receptio cenderung abai judes tamu sarap pagi makan nya basi jual jaket masuk tawar area hotel tamu sarapa    deh inap sini cukup sekali,"Very bad service, security, reception tends to ignore bitchy guests, breakfast is stale, selling jackets, bargain entry in hotel area, guests have breakfast, it's enough to stay here once"
Go,MM,9.1,2019-06-20,Lokasi strategis dan pelayanan ramah.,lokasi strategis layan ramah,"strategic location, friendly service"
Go,FK,6.0,2022-01-03,Berdebu sekali. Kasurnya kotor juga. Ditidurin badan jadi gatal-gatal.,debu sekali kasur kotor ditidurin badan jadi gatalgatal,"When you sleep on a dirty mattress, your body becomes itchy"
Go,G,5.2,2018-07-10,"Pertama. Saya pesan queen deluxe room tapi dikasih dengan twin bed. Kedua. Masuk kamar dilantai 5 saya menemukan kotoran debu dimeja. Ketika saya copot sepatu, sama halnya debu di meja, dilantaipun sama mungkin lupa dibersihin.",pertama pesan queen deluxe room kasih twin bed dua masuk kamar lantai temu kotor debu meja copot sepatu sama hal debu meja lantai sama mungkin lupa dibersihin,"first order a queen deluxe room, give twin beds, two enter the room, the meeting floor is dirty, the table dust has taken off shoes, the same thing, the table dust, the floor is the same, maybe you forgot to clean it"
Go,NC,8.2,2019-01-15,"Tempat nyaman, dekat dengan bandara. Hanya saja front office tidak stand by, jadi waktu check-in dan check-out, saya harus menunggu beberapa saat karena tidak ada orang di meja front desk.",tempat nyaman dekat bandara front office stand by jadi waktu checkin checkout tunggu beberapa orang meja front desk,comfortable place near the airport the front office is stand by so at checkin checkout time wait for several people at the front desk
Go,LD,5.4,2017-04-16,ACnya engga ada freonya bak kipas angin. dapat kamar seperti dioven. Masuk dalam kamar langsung keringetan kayak masuk rumah kaca dtengah lapangan pas matahari brsinar tepat di atas ubun-ubun.,acnya freonya bak kipas angin kamar oven masuk kamar langsung keringetan kayak masuk rumah kaca dtengah lapang pas matahari brsinar tepat atas ubunubun,"the air conditioner has freo like a fan in the room, the oven enters the room, it's immediately dry, like entering a greenhouse, the middle is spacious when the sun shines directly on the crown of the head"
Go,GP,8.4,2017-09-29,Makanannya kurang variatif. Selebihnya oke.,makan kurang variatif lebih oke,eating less varied is better
Go,G,10.0,2017-08-16,Semua pelayanan yang tersedia luar biasa,semua layan sedia luar biasa,all services are extraordinary
Go,BZ,8.5,2017-12-18,"Cukup memuaskan room nya, tinggal menu sarapannya saja yang harus di lengkapi",cukup muas room nya tinggal menu sarap lengkap,"The room is quite satisfactory, just a complete breakfast menu"
Go,AD,9.4,2022-10-09,Baik. Menyenangkan. Bersih. Oke semua.,baik senang bersih oke semua,"OK, happy, clean, okay, everything"
Go,t,5.8,2023-02-15,"1. Pas baru datang sudah ada gumpalan rambut di lantai samping kasur, saran sebaiknya kalau membersihkan kamar divaccum sampai bawah kasurnya dan coba sesekali deep cleanning. 2. Tidak ada handuk, ketika diminta baru diberikan handuk. 3. Untuk sarapan menu nya lumayan untuk harga segitu ok lah. 4. Sprei sudah menguning, sebaiknya yang sudah tidak layak pakai jangan dipakai lagi.",pas baru datang gumpal rambut lantai samping kasur saran baik kalau bersih kamar divaccum bawah kasur coba sekal deep cleanning handuk minta baru beri handuk sarap menu nya lumayan harga segitu lah sprei kuning baik layak pakai jangan pakai,"When I just arrived, there was a clump of hair on the floor next to the bed. Good advice, if you clean the room, vacuum under the mattress, try deep cleaning the towel, ask for a new towel, the menu is not bad, the price is good, the yellow bed sheet is good, suitable for use, don't use it"
Go,AU,9.4,2017-09-02,"Hotelnya baru, bagus dan strategis cuma kalau putar balik jauh aja.",hotel baru bagus strategis cuma kalau putar balik jauh,"The new hotel is good and strategic, only if you turn around a long way"
Go,dw,8.5,2023-12-29,"Hotel yang cukup ekonomis harganya tapi fasilitasnya bagus, hanya lahan parkir yang sangat terbatas.",hotel cukup ekonomis harga fasilitas bagus lahan parkir sangat batas,"The hotel is quite economical, the price is good, the parking area is very limited"
Go,PG,8.7,2018-04-05,Tempat bagus untuk istirahat dan menginap. Suasana nyaman.,tempat bagus istirahat inap suasana nyaman,good place to rest and stay in a comfortable atmosphere
Go,NK,9.1,2018-07-26,"Interior dan layout bagus, kamar luas, ada coffeetea maker, lokasi strategis, wifi oke, sayang minimalis di point sarapan dan kebersihan seperti review sebelum-sebelumnya. Sarapan buffet 1 lauk, 1 sayur, mie, nasi, 1 jenis sereal, 1 jenis jus, 1 jenis buah. Di area koridor msih terdapat serpihan cat yang mengelupas, dan lantai kamar terasa tidak di pel. Lantai seperti bahan batu motif wood natural. Sebenarnya hotel ini potensial untuk dikembangkan, sudah punya modal lokasi dan interior. Untuk sekelas bintang 3 tolong diperhatikan pada menu sarapan",interior layout bagus kamar luas coffeetea maker lokasi strategis wifi oke sayang minimal point sarap bersih review sebelumsebelumnya sarap buffet lauk sayur mie nasi jenis real jenis jus jenis buah area koridor msih dapat serpih cat kelupas lantai kamar asa pel lantai bahan batu motif wood natural benar hotel potensial kembang punya modal lokasi interior kelas bintang perhati menu sarap,"good interior layout, spacious rooms, coffeetea maker, strategic location, wifi, okay, darling, minimum point, clean breakfast, previous review, breakfast buffet, side dishes, vegetables, rice noodles, real types, juice types, fruit types, corridor area, you can still get paint chips peeling off the room floor, Asa room floor mop, stone material, natural wood motif, really potential hotel Kembang has the capital of a star class interior location. Pay attention to the breakfast menu"
Go,Fx Bambang K. P.,9.7,2019-06-14,,,
Go,Fa,9.7,2018-07-18,"Kamar sama seperti di foto makananya juga lumayan, dan yang pasti harganya juga pas di kantong",kamar sama foto makananya lumayan harga pas kantong,"the room and the photos of the food are pretty good, the price fits your pocket"
Go,Budi B. E.,10.0,2024-07-28,"Sudah 2x nginap di sini. Lokasi strategis dekat dengan pusat oleh oleh, view nya langsung ke jalan raya kalau malam keren. Sekarang malah ada balley yang memudahkan u tuk parkir terbaik.",tidak bisa nginap sini lokasi strategis dekat pusat view nya langsung jalan raya kalau malam keren sekarang bahkan balley mudah kamu tuk parkir baik,"can't stay here, strategic location near the center, the view goes straight to the main road at night, it's cool now, even balley is easy for you to park, good"
Go,Yulia T.,5.7,2021-10-19,"Tamu hotel lagi duduk di depan lobby, sudah di area luar, diusir hanya karena mereka mau buat video untuk instansi pemerintah. Yang bayar orang Pemerintah juga kami-kami ini, masyarakat!",tamu hotel duduk depan lobby area luar usir mau buat video instansi perintah bayar orang perintah kamikami masyarakat,"Hotel guests sat in front of the lobby outside area and wanted to make a video, the agency ordered people to pay our orders, the community"
Go,Sandhi K. P.,5.8,2018-09-03,"Kamar kurang senyap, banyak suara-suara yang masuk dari kamar sebelah. Sudah coba lapor tidak ada tindak lanjutnya.",kamar kurang senyap banyak suarasuara masuk kamar belah coba lapor tindak lanjut,"the room is not quiet, lots of sound enters the room, try reporting a follow-up"
Go,PE,6.3,2017-06-06,"Cukup bersih, ramah tetapi makanannya tidak banyak variasi dan tidak menarik.",cukup bersih ramah makan banyak variasi tarik,"quite clean, friendly to eat, lots of variety of attractions"
Go,Unggul S.,5.9,2018-12-05,"Saya lupa tidur saya. Ini merek crocs. Tinggal di kamar 305. Saya menelepon CS untuk meminta saya tidur. Mereka mengatakan akan menghubungi saya nanti dan mencatat nomor telepon saya. Hingga saat ini, tidak ada berita.",lupa tidur merek crocs tinggal kamar telepon cs minta tidur kata hubung catat nomor telepon hingga berita,"Forgot to sleep, Crocs brand, stay in room, call CS, ask to sleep, connect words, note down telephone number and get news"
Go,Ria A. P.,9.7,2019-01-10,"Kamar luas, nyaman, kamar mandi bersih, waktu itu pas ada event new year, pelayanan memuaskan, asik tempatnya, dijamin tidak menyesal menginap di sini",kamar luas nyaman kamar mandi bersih waktu pas event new year layan muas asik tempat jamin sesal inap sini,"spacious comfortable rooms, clean bathrooms during the New Year event, great service, a place that guarantees you will regret staying here"
Go,Ahmad H.,8.4,2017-05-19,"Hotel baru yang bersih, nyaman, dan lokasinya strategis. Hanya karena hotel baru, layanan food & bevarage nya belum memadai.",hotel baru bersih nyaman lokasi strategis hotel baru layan food bevarage nya pada,"new hotel, clean, comfortable, strategic location, new hotel serving a wide variety of food"
Go,TN,9.7,2021-11-29,"Dapat harga diskonan di grand bazar kemarin seneng banget, tempatnya luas fasilitas kamarnya excellent. Para staf ramah ramah.",harga diskon grand bazar kemarin neng banget tempat luas fasilitas kamar excellent staf ramah ramah,"yesterday's grand bazaar discount price, really spacious place, excellent room facilities, friendly staff"
Go,AY,4.5,2019-12-28,"Hotel bintang 3 dengan pelayanan kaki. 5. kecewa banget pilih hotel ini. check-in lama, pas naik lorong kamar gelap, Lampu tidak dinyalain padahal sudah jam 6 sore kami sampai, gelas untuk minum kotor ada bekas kopi di dalamnya, Kamar bau rokok (tidak diinfo sebelumnya kalau kita dapat smoking room, minta ganti kamar juga tidak bisa), bantalnya bukan seperti hotel pada umumnya, Handuknya kotor, toiletries-nya juga tidak complete, sarapannya juga tidak enak tidak variatif. Dan air minum yang disediakan ngambil di lorong bukan di botol memang di sediain teko buat ambilnya tapi itu pun kotor sedih banget. Karyawan hotelnya juga tidak berusaha memberikan pelayanan yang baik. Pokoknya kalau ke jogja lagi tidak bakal aku pilih hotel ini, kapok!",hotel bintang layan kaki kecewa banget pilih hotel checkin lama pas naik lorong kamar gelap lampu dinyalain padahal jam sore gelas minum kotor bekas kopi dalam kamar bau rokok info belum kalau smoking room minta ganti kamar bantal bukan hotel umum handuk kotor toiletriesnya complete sarap enak variatif air minum sedia ambil lorong bukan botol memang ain teko buat ambil kotor sedih banget karyawan hotel usaha beri layan baik pokok kalau jogja bakal aku pilih hotel kapok,"star hotel, foot service, very disappointed in choosing a hotel, checkin took a long time when going up the hallway, the room was dark, the lights were on even though it was in the afternoon, the drinking glasses were dirty from coffee in the room, it smelled of cigarettes, info, if it's a smoking room, ask to change the room, pillows, not a public hotel, dirty towels, toiletries, complete breakfast, delicious, varied drinking water ready to take the aisle, not a bottle, actually a kettle for taking it dirty, really sad, the hotel employees are trying to give good service, basically if it was Jogja, I would choose a hotel that would give up"
Go,BS,9.4,2017-10-02,Its okay.... Dekat dengan bandara,its okay dekat bandara,its okay near the airport
Go,IB,9.7,2022-10-23,Resepsionis ramah. Hotel bersih. Nyaman,resepsionis ramah hotel bersih nyaman,"friendly receptionist, clean comfortable hotel"
Go,adhitiyas b. p. w.,8.4,2017-12-10,"secatra room dan kebersihan bagus, tapi pas saya dsitu hampir 3 kali mati lampu pergantian malam ke pagi",secatra room bersih bagus pas dsitu hampir kali mati lampu ganti malam pagi,"The ROM is clean and good, but the lights go out almost every morning"
Go,Tian M.,4.5,2022-12-06,"Saya check in jam 22.00 minta resepsionis dan teknisi cek kondisi AC karena pengalaman pindah kamar karena AC panas tahun lalu, ternyata tahun ini sama. AC lorong depan kamar lebih dingin dari di dalam kamar. Security, resepsionis sampe petugas breakfast nya tidak ada yang ramah.",check in jam minta resepsionis teknisi cek kondisi ac alam pindah kamar ac panas tahun lalu nyata tahun sama ac lorong depan kamar lebih dingin kamar security resepsionis tugas breakfast nya ramah,"Check in time, ask the receptionist to check the condition of the technician, change the room, the AC was hot last year, actually the same year, the AC in the front hallway, the room was cooler, the security room, the receptionist on duty, breakfast was friendly"
Go,SL,9.3,2018-10-31,"Kamar luas, tenang meskipun terletak di jalan utama, ada masakan tradisional yang baik yang harus Anda coba tepat di depan hotel. Kamarnya bersih dan menyenangkan. Satu hal yang perlu diperbaiki, sarapan mulai jam 7 pagi, harap dicatat bahwa tidak semua dari kita bepergian untuk bersenang-senang, saya bepergian untuk bisnis dan saya perlu sarapan pagi lebih awal. Harap siapkan sarapan pada pukul 6 bukannya 7 pagi. Tidak terlalu banyak pilihan makanan tetapi bubur ayam rasanya enak.",kamar luas tenang meski letak jalan utama masakan tradisional baik coba tepat depan hotel kamar bersih senang satu perlu baik sarap mulai jam pagi harap catat semua pergi bersenangsenang pergi bisnis perlu sarap pagi lebih awal harap siap sarap pukul bukan pagi terlalu banyak pilih makan bubur ayam rasa enak,"spacious room, quiet even though it is located on the main road, good traditional food, try right in front of the hotel, clean room, happy, one needs good breakfast starting at morning, please note that everyone is going to have fun, going on business, need to have breakfast early, please be ready for breakfast, not in the morning, too much choose to eat delicious tasting chicken porridge"
Go,AD,9.4,2017-07-10,"Kamar bersih dan cukup luas, nyaman untuk beristirahat. Sarapan cukup baik, sayangnya belum siap ketika jam yang ditentukan datang.",kamar bersih cukup luas nyaman istirahat sarap cukup baik sayang siap jam tentu datang,"the room is clean, quite spacious, comfortable, rest, breakfast is quite good, darling, be ready when the time comes"
Go,Karnia,6.0,2024-01-01,"Padahal saya check in udah telat jam 6 sore tapi tidak ada handuk, telp room service katanya handuk kehabisan stock baru selesai laundry jm 8 malam kesan pertama saya menginap di hotel ini bikin kecewa, ditambah lagi parkir mobil penuh sampai ga muat.",padahal check in lambat jam sore handuk telepon room service kata handuk habis stock baru selesai laundry jm malam kesan pertama inap hotel bikin kecewa tambah parkir mobil penuh muat,"even though check in was late in the afternoon, towels called room service, they said towels were out of stock, just finished laundry at midnight, the first impression of the hotel stay was disappointing, plus the car park was full"
Go,AS,9.7,2017-09-25,"Sangat baik, dekat dengan bandara, kalau bisa ada kafe buat kami yang merokok. Terima kasih",sangat baik dekat bandara kalau kafe buat rokok terima kasih,"Very good near the airport if the cafe is for smoking, thank you"
Go,E***h,5.7,2024-03-18,Tempatnya stategis tapi kurang perawatan. Kamar mandinya kurang bersih dan kamarnya ada kecoak. Mohon lebih di perhatikan lagi untuk kondisi kamarnya 🙏,tempat stategis kurang awat kamar mandi kurang bersih kamar kecoak mohon lebih perhati kondisi kamar,"strategic location, less wire, bathroom less clean, cockroach room, please pay more attention to the condition of the room"
Go,HB,8.5,2017-04-27,Perlu signboard untuk menunjukkan lokasi Grand Orchid Hotel.,perlu signboard tunjuk lokasi grand orchid hotel,need a signboard indicating the location of the Grand Orchid Hotel
Go,AP,8.5,2022-05-08,,,
Go,bb,6.3,2018-10-21,Kamar hotelnya kurang bersih dan bau apek. Lokasi hotel agak masuk ke dalam-2+100m jadi belum diketahui banyak orang.,kamar hotel kurang bersih bau apek lokasi hotel masuk dalamm jadi tahu banyak orang,"The hotel room is not clean, it smells musty, the hotel location goes inside, so many people know it"
Go,Herda S. F.,8.8,2024-01-20,,,
Go,AM,9.4,2019-12-18,"pelayanannya sangat baik dan ramah, FO juga cekatan. parkir motor kurang menyenangkan bagi saya. tapi so far, pelayanan bagus, kamar bersih, worth to staycation",layan sangat baik ramah fo cekat parkir motor kurang senang so far layan bagus kamar bersih worth to staycation,"Very good service, friendly, fast motorbike parking, not happy so far, good service, clean rooms, worth a staycation"
Go,mh,9.3,2017-09-28,"Kamar bersih, fasilitas bagus, hanya untuk sarapan sangat kurang macamnya.",kamar bersih fasilitas bagus sarap sangat kurang macam,"clean rooms, good facilities, very poor breakfast"
Go,IS,8.5,2023-06-23,"Hotel baik dan bersih, lokasi pusat kota, makan paginya bagus dan rasanya enak. Petugas hotel ramah.",hotel baik bersih lokasi pusat kota makan pagi bagus rasa enak tugas hotel ramah,"good clean hotel, city center location, good breakfast, good taste, friendly hotel duties"
Go,AF,6.0,2024-02-21,Kamar kotor. Suasana agak seram. Kasur keras.,kamar kotor suasana seram kasur keras,"dirty room, scary atmosphere, hard mattress"
Go,RM,8.6,2017-05-02,"Cek-in lama, tidak ada keterangan kiblat, bantal kurang.",cekin lama terang kiblat bantal kurang,"After checking for a long time, it was clear that the pillows were lacking"
Go,Puthut R. P.,8.5,2023-05-18,Secara keseluruhan memuaskan.,seluruh muas,all satisfied
Go,LR,8.6,2018-06-21,"Hotelnya bagus tapi mungkin karena lagi peak season (pas lebaran) jadi begitu check-in In tidak langsung dapat kamar dan harus nunggu hampir 2 jam baru dapat kunci kamar. Kamarnya lumayan bersih (lantainya agak kotor bercak-bercak gitu) dan tidak ada tissue di ruangan (hanya di WC) entah memang tidak ada atau lupa taruh. Sendal hotel pun tidak ada (saat saya minta hanya dikasih 1 sendal mungkin karena saya sendiri. Next time saya mau coba stay disini lagi untuk liat management di hari biasa apakah lebih baik. Overall, buat saya so so saja disini.",hotel bagus mungkin peak season pas lebaran jadi checkin in langsung kamar tunggu hampir jam baru kunci kamar kamar lumayan bersih lantai kotor bercakbercak tissue ruang wc entah memang lupa taruh sendal hotel minta kasih sendal mungkin sendiri lanjut time mau coba stay sini lihat management hari biasa lebih baik overall buat so so sini,"good hotel, maybe the peak season is during Eid, so check in straight away, the room is waiting almost at the new room key, the room is quite clean, the floor is dirty, there are spots on the tissue in the toilet room, I don't know if I forgot to put my slippers, the hotel asked for slippers, maybe it's my own time, I want to try staying here, see the management on weekdays is better overall for so and so here"
Go,Nursiti M. C. S. S.,9.7,2019-02-12,Senang menginap di sini hotelnya bersih nyaman hanya parkiriannya saja yang kurang kamar oke. Saya dan suami sempat menginap 2 malam di sini rekomendasikan lama tempatnya dekat Cabangnya gudeg yu jum lagi gudeg favorit aku. Kalau ke jogja tidak terlewatkan gudegnya. Kalau ke jogja lagi inshallah ke sini lagi. Jogjalove.,senang inap sini hotel bersih nyaman parkiriannya kurang kamar oke suami sempat inap malam sini rekomendasi lama tempat dekat cabang gudeg yu jum gudeg favorit aku kalau jogja lewat gudeg kalau jogja inshallah sini jogjalove,"happy to stay here, clean comfortable hotel, parking is not enough rooms, okay, husband had time to stay the night here, old recommendation for a place near the gudeg branch, Yu Jum, my favorite gudeg, if it's Jogja, go through Gudeg, if it's Jogja, God willing, here Jogjalove"
Go,HG,5.5,2019-10-20,"Pelayanan nya lumayan baik, staff ramah, breakfast nya sedikit sekali, saya kehilangan barang berupa headset Bluetooth. Tindak lanjut nya kurang baik, hanya disuruh tinggalin nomor hp untuk dihubungi klo sudah ketemu dan janji akan diantarkan barang nya. Housekeeping tidak membersihkan keseluruhan kamar. Tidak merekomendasikan hotel ini.",layan nya lumayan baik staff ramah breakfast nya sedikit sekali hilang barang upa headset bluetooth tindak lanjut nya kurang baik suruh tinggalin nomor hp hubung kalau ketemu janji antar barang nya housekeeping bersih seluruh kamar rekomendasi hotel,"The service is quite good, the staff is friendly, the breakfast is very few items missing, including a Bluetooth headset, the follow-up is not good, tell me to leave a cellphone number, contact us if we meet the appointment, deliver the goods, clean housekeeping, all rooms, recommended hotel"
Go,ME,5.9,2018-10-14,Satu satunya hotel yang pernah saya kunjungi yang menyajikan breakfast ala kadarnya.,satu satu hotel pernah kunjung saji breakfast ala kadar,I've never had one hotel serve a modest breakfast
Go,edi j.,6.2,2023-01-19,"Pelayanan sangat kurang, minta QR code buat menu room service sampai check put nggak dikasih, kebersihan kurang, breakfast rasa sangat kurang. Semoga ke depannya Hotel Grand Orchid bisa lebih baik dan meningkatkan semua pelayanan menjadi service excellent 👍salam hoteliers 👊😊",layan sangat kurang minta qr code buat menu room service check put kasih bersih kurang breakfast rasa sangat kurang moga depan hotel grand orchid lebih baik tingkat semua layan jadi service excellent salam hoteliers,"the service is very poor, ask for a qr code for the room service menu, check it, give it clean, breakfast tastes very poor, hopefully the front of the Grand Orchid hotel is better, the level of all service is excellent, greetings hoteliers"
Go,cn,6.1,2022-06-01,"Selama 2 hari makanan itu-itu saja, breakfast jm 8 sudah beberapa habis tanpa refil, minta untuk kamar dibersihkan tenyata tidak, dan sore su cek in langsung mau mandi sabun habis.",lama hari makan ituitu breakfast jm beberapa habis refil minta kamar bersih tenyata sore su cek in langsung mau mandi sabun habis,"It took a long time to eat breakfast, what time did it finish, I asked for a clean room, but in the afternoon I checked in and immediately wanted to take a shower, the soap was gone"
Go,YP,9.7,2017-05-24,Sangat rekomendasi sekali menginap disini. Pelayanan dan kebersihan sangat baik.,sangat rekomendasi sekali inap sini layan bersih sangat baik,"Highly recommend staying here, very good clean service"
Go,DG,5.9,2018-01-05,"Tempat parkir sangat jauh dari hotel. tidak ada valet, diantar pakai motor aja engga. Ambil sendiri. hujan kehujanan. mending kalau tidur sini jangan bawa mobil pribadi",tempat parkir sangat jauh hotel valet antar pakai motor ambil sendiri hujan hujan lebih baik kalau tidur sini jangan bawa mobil pribadi,"the parking lot is very far from the hotel, the valet will take you by motorbike, pick it up yourself, it's raining, it's better if you sleep here, don't bring a private car"
Go,HN,8.8,2022-09-08,Tempatnya bersih dan pelayanan ramah.,tempat bersih layan ramah,"clean place, friendly service"
Go,AP,8.5,2019-07-22,Sengat senang bermalam di grand orchid jogja tempatnya strategis kamarnya bersih layanannya memuaskan.,sengat senang malam grand orchid jogja tempat strategis kamar bersih layan muas,"Sting happy night Grand Orchid Jogja strategic location, clean rooms, satisfying service"
Go,TH,9.3,2017-08-28,Tinggal yang bagus di Grand Orchid Hotel Yogyakarta,tinggal bagus grand orchid hotel yogyakarta,nice stay grand orchid hotel yogyakarta
Go,FF,9.7,2019-03-19,"Bagus, aku bakalan nginep lagi disini, cuma banyak semut 😢",bagus aku inap sini cuma banyak semut,It's good that I stay here but there are lots of ants
Go,EW,8.5,2023-11-18,"Langganan di Grand Orchid, lokasi pinggir jalan, staf ramah, kamar besar cocok buat keluarga.",langgan grand orchid lokasi pinggir jalan staf ramah kamar besar cocok buat keluarga,"Subscribe to Grand Orchid, roadside location, friendly staff, large rooms suitable for families"
Go,ST,8.5,2018-12-27,"Roomnya luas, nyaman, bersih, recommended banget deh.",roomnya luas nyaman bersih recommended banget deh,"The room is spacious, comfortable, clean, really recommended"
Go,FN,6.1,2022-08-08,Lift sangat bising. Saya mendapat kamar di dekat lift dan tidak bisa tidur juga.,lift sangat bising dapat kamar dekat lift tidur,the lift is very noisy can rooms near the lift sleep
Go,h,8.5,2018-05-13,"Hotel lumayan bersih, tapi sayang tidak ada kulkasnya",hotel lumayan bersih sayang kulkas,"The hotel is quite clean, unfortunately the refrigerator"
