hotel_unit,name,rating,date,review,processed_review,translated_review
GDHY,NK,10.0,2017-01-11,Alhamdulillah nyaman dan kami menikmati waktu di sini....,alhamdulillah nyaman nikmat waktu sini,"Alhamdulillah, it's comfortable to enjoy the time here"
GDHY,Suprastowo,9.1,2019-01-30,"Staf hotelnya ramah dan sangat tanggap, saat minta dicarikan kamar dan show kamar, staf hotel dengan ramah menyanggupi. Taman disamping hotel juga sangat bagus untuk selfi 😆",staf hotel ramah sangat tanggap minta cari kamar show kamar staf hotel ramah sanggup taman samping hotel sangat bagus selfi,"Friendly hotel staff very responsive to find a room show room for a friendly hotel staff can be very good, selfi"
GDHY,KS,9.4,2017-05-30,"Pelayanan nya sigap & karyawan-nya sangat membantu kebutuhan tamu hotel. Makanan enak, kamar sangat luas.",layan nya sigap karyawannya sangat bantu butuh tamu hotel makan enak kamar sangat luas,the service is swiftly the employees are very helpful to need hotel guests to eat delicious rooms very spacious
GDHY,MS,9.7,2017-12-10,Pelayanan memuaskan.. Staff hotel performace ok.. Kamar cukup baik dan menyenangkan.,layan muas staff hotel performace kamar cukup baik senang,service of the hotel performance staff of the room performance is quite good
GDHY,RIRIN I.,9.1,2017-01-03,Terimakasih grand quality hotel untuk pelayanannya. Saya tidak menyesal. Kami sekeluarga puas nyaman dan happy holidays. Thxs juga buat traveloka. Senang kami dibantu. Blessiiiiing.....,terimakasih grand quality hotel layan sesal keluarga puas nyaman bahagia holidays thxs buat traveloka senang bantu blessiiiiing,Thank you Grand Quality Hotel Layan Salal Family Satisfied with Holidays thxs
GDHY,Wendy R.,8.5,2019-12-15,Bagus bersih dan ramah-ramah makanan enak-enak kolam renang bersih.,bagus bersih ramahramah makan enakenak kolam renang bersih,good clean friendly eating delicious delicious swimming pool clean
GDHY,sb,6.1,2019-10-28,"Staft receptionist kurang ramah, tidak sesuai pesanan malah room yang sudah di-booking jauh-jauh hari sudah di info penuh. Konfirm-masi belum check-in pun sudah disampaikan room sesuai permintaan sudah ready dalam satu lantai.",staft receptionist kurang ramah sesuai pesan bahkan room dibooking jauhjauh hari informasi penuh konfirmmasi checkin sampai room sesuai minta ready satu lantai,Staff Receptionist is less friendly according to the message even the room in the booking well in advance of the confirmation of the confirmation of the checks to the room according to the one -storey ready
GDHY,G,9.4,2017-11-07,"Bersih, parkirnya luas, lokasinya strategis dan dekat dengan bandara",bersih parkir luas lokasi strategis dekat bandara,clean parking area strategic location near the airport
GDHY,Caesarino D.,9.4,2019-12-02,"Hotelnya nyaman, kamar bersih, semua peralatannya berfungsi dengan baik. Para staffnya juga sangat tanggap dan ramah dalam melayani customer. Untuk makanannya perlu ditingkatkan lagi dari segi rasa dan kualitas.",hotel nyaman kamar bersih semua alat fungsi baik staffnya sangat tanggap ramah layan customer makan perlu tingkat segi rasa kualitas,"Comfortable Hotel Clean Room All function tools both staff are very responsive to customer service, customer food needs a level of quality"
GDHY,RA,4.8,2023-11-14,"Amat sangat mengecewakan, baru masuk, bathtub sangat kotor, ada banyak kecoa, tidak ada piring sama sekali, tidak bisa meminjam alat makan, wifi is amazingly bad, basically not working",sangat kecewa baru masuk bathtub sangat kotor banyak kecoa piring sama sekali pinjam alat makan wifi is amazingly buruk basically henti working,very disappointed just enter the bathtub very dirty a lot of cockroaches borrowed wifi cutlery is amazingly bad basically stop working
GDHY,WL,8.4,2024-01-02,"Menyenangkan, tapi kebetulan kunci saya jatuh di resto saat makan pagi, saya ke receptionist katanya harus dicharge 50 ribu, padahal saya sudah deposit saat check in 200 rb, untung stafnya gak jadi nagih, mohon dipastikan pihak hotel apa benar demikian.",senang betul kunci jatuh resto makan pagi receptionist kata dicharge ribu padahal deposit check in rb untung staf jadi nagih mohon pasti pihak hotel apa benar,"really happy the key to falling restaurant receptionist, said dicawarger thousand, even though the deposit check in rb is fortunately staff, so ask for sure the hotel is true"
GDHY,PM,9.4,2023-03-12,"Salah satu staycation terbaik saya. Kamarnya bagus, persis seperti di foto. Para staf sangat ramah dan membantu.",salah satu staycation baik kamar bagus persis foto staf sangat ramah bantu,One of the good staycation of the good room is exactly a very friendly staff photo
GDHY,SM,8.5,2019-01-03,"Kamarnya besar. Kolam renangnya bagus, airnya bersih. Sarapan tidak buruk, omelet, sosis, salad. Namun menu utamanya tidak terlalu enak. Bagaimanapun. Saya masih merekomendasikan hotel ini.",kamar besar kolam renang bagus air bersih sarap buruk omelet sosis salad menu utama terlalu enak rekomendasi hotel,Large rooms of good swimming pool Clean Water Bad Bad Omelette Sausage Salad The main menu is too tasty hotel recommendations
GDHY,RA,8.5,2018-01-17,Semuanya hampir baik kecuali kunci pintu kamar mandi yang susah dan tidak bisa di kunci,semua hampir baik kunci pintu kamar mandi susah kunci,"Everything is almost good, the bathroom door key is difficult to lock"
GDHY,RH,9.1,2018-04-05,"Dekat dengan airport adisucipto, bersih dan breakfastnya enak",dekat airport adisucipto bersih breakfastnya enak,near the airport adisucipto clean breakfast is delicious
GDHY,DS,10.0,2024-07-13,"Makanannya rasanya enak, mantap, suami suka.",makan rasa enak mantap suami suka,eat good taste good husband likes
GDHY,Chaerul D. A.,8.5,2019-09-29,,,
GDHY,sa,6.1,2017-05-14,Sarapan bukanlah hotel yang baik dan tua,sarap bukan hotel baik tua,Sirap Not a Good Elder Hotel
GDHY,Barman W. A.,8.5,2023-12-02,,,
GDHY,TM,9.7,2019-01-03,"Kamarnya besar, mewah, pokoknya recommended banget. Kalau ke Jogja lagi pasti menginap disini.",kamar besar mewah pokok recommended banget kalau jogja inap sini,Big Large Luxurious Rooms Recommended If Jogja Inpatients Here
GDHY,SP,8.5,2018-04-22,"Memuaskan, bersih, rapi, nasi gorengnya enak",muas bersih rapi nasi goreng enak,clean clean neat fried rice
GDHY,Petrus p. l.,8.5,2019-06-14,"Sangat nyaman, bersih, cocok untuk liburan keluarga 👍",sangat nyaman bersih cocok libur keluarga,Very comfortable clean suitable family holidays
GDHY,AT,8.5,2023-08-27,Sangat mengesankan dan menyenangkan. All staf ramah bersahabat. Thanks diamond hotel.,sangat kesan senang all staf ramah sahabat terima kasih diamond hotel,very happy to be happy all friendly staff friends thank you Diamond Hotel
GDHY,AT,9.1,2019-11-19,"Kamar bagus, bersih, AC dingin. Bau rokok minta disemprot wewangian dlu sebelum masuk kamar, pas kebagian kamar smoking. karena saya tidak ngokok. Untuk breakfast lengkap and enak. Sama untuk swimming pool untuk kamar bilasnya tolong dibersihkan lagi. terkesan sudah lama. Untuk semuanya sudah bagus, Puas and menyenangkan menginap di GQ hotel, thanks.",kamar bagus bersih ac dingin bau rokok minta semprot wewangian dulu masuk kamar pas bagi kamar smoking ngokok breakfast lengkap enak sama swimming pool kamar bilas bersih kes lama semua bagus puas senang inap gq hotel terima kasih,good room clean AC cold smells of cigarettes asking to spray fragrances first entering the room right for smoking rooms smoking complete breakfast delicious with swimming pool room rinse clean all good all good satisfied happy gq hotel thank you thank you
GDHY,IB,9.7,2024-08-20,Overall bagus hotelnya cuma kamarnya masih pakek TV kuno sudah 2024 tapi pakek tv jadul + kecil padahal kamarnya luas nyaman tapi fasilitas standar seperti TV ini jadi point minus. Saran saya di ganti ke smart tv.,overall bagus hotel cuma kamar pakai tv kuno pakai tv jaman dulu kecil padahal kamar luas nyaman fasilitas standar tv jadi point minus saran ganti smart tv,Overall Good Hotel Only Rooms Using Ancient TVs Using TV In the past small even though the spacious room is comfortable TV facilities so the Point Minus Suggestions Replace Smart TV
GDHY,e,8.5,2018-02-20,"Bagus, tempat yang nyaman, sarapan juga enak",bagus tempat nyaman sarap enak,good place to be comfortable to break delicious
GDHY,Rama K.,8.5,2019-03-29,Hotes yang bagus. Bahkan hotel vintage ini menurut saya masih bagus &amp; nyaman untuk menginap. Makanannya juga enak.,hotes bagus bahkan hotel vintage bagus nyaman inap makan enak,good hotel and even good vintage hotels comfortable to eat delicious
GDHY,RD,6.1,2023-06-05,Semua paket dari hotel terlihat sangat buruk. Terlihat sangat kuno. Toiletnya terlihat kotor. Makanan untuk sarapan sangat sederhana dan tidak enak.,semua paket hotel lihat sangat buruk lihat sangat kuno toilet lihat kotor makan sarap sangat sederhana enak,"All hotel packages see very bad, see very old -fashioned toilet to see dirty eating very simple, delicious"
GDHY,GM,9.4,2019-06-28,Hotel bernilai terbaik sejauh ini di Jogjakarta. Ini hotel tua tapi sekarang mereka merenovasinya. Meskipun kamar dan hotel terasa tua tetapi mereka memiliki kamar terbaik sejauh ini untuk harga yang berharga. Dekat Bandara Adisucipto dan mudah ke mana saja di kota.,hotel nila baik jauh jogjakarta hotel tua sekarang renovasi meski kamar hotel asa tua milik kamar baik jauh harga harga dekat bandara adisucipto mudah mana kota,Nila Good Hotel Jogjakarta Old Hotel Now Renovation Even though the Old Asa Hotel Room owned by a good room is far away prices near Adisucipto Airport Easy which city
GDHY,ib,8.5,2019-06-08,"Kamarnya luas, kamar mandi bersih. Kolam renang bersih.",kamar luas kamar mandi bersih kolam renang bersih,room spacious bathroom clean pool clean swimming pool
GDHY,WN,8.8,2018-11-12,"Lokasi strategis, kamar luas, bersih dan nyaman. Cuma furnitur sudah bisa dibilang agak jadul kayak meja, kursi, karpet, TV, dsb. Mungkin karena hotel lama. Makanan belum sempat mencoba karena jam 5 pagi sudah menuju bandara.",lokasi strategis kamar luas bersih nyaman cuma furnitur bilang jaman dulu kayak meja kursi karpet tv dan bagai mungkin hotel lama makan sempat coba jam pagi tuju bandara,"Strategic location of the room is wide, comfortable, just furniture says in the past like a TV carpet chair table and like maybe the old hotel had time to try the morning at the airport"
GDHY,VR,10.0,2017-01-18,Besar ... bahkan selama Tahun Baru liburan dan pendudukan penuh tapi masih baik untuk layanan,besar bahkan lama tahun baru libur duduk penuh baik layan,big and even a long year of holiday sitting full of good service
GDHY,MK,8.3,2017-09-09,Saat check out tidak mendapat struk nota pembayaran,check out dapat struk nota bayar,Check out get a payment receipt
GDHY,e***a,8.4,2024-07-21,"Menyenangkan, makanan variatif tp sayangnya ada beberapa makanan yang kurang rasa.",senang makan variatif sayang beberapa makan kurang rasa,"happy to eat varied, unfortunately some eat less taste"
GDHY,bK,10.0,2023-06-19,,,
GDHY,Fia N. S.,9.4,2020-02-16,"Akomodasinya sangat cocok untuk tujuan liburan keluarga dan bulan madu, kamar sangat luas, tempat tidur nyaman dan bersih. Untuk saran agar keamanan pada lift ditingkatkan, terima kasih.",akomodasi sangat cocok tuju libur keluarga bulan madu kamar sangat luas tempat tidur nyaman bersih saran aman lift tingkat terima kasih,Accommodation is very suitable for the family holidays of honeymoon rooms very wide comfortable bed Clean Clean Suggestions Safe Lift levels. Thank you
GDHY,MF,9.7,2018-12-11,"Sarapan sangat baik. Saya telah di sana selama 2,5 jam hanya untuk sarapan",sarap sangat baik sana lama jam sarap,Sarap Very Good There Long Save Hours
GDHY,iw,10.0,2017-06-29,"1. Nyaman 2. Bar, keren dan ramah 3. Parkiran luas 4. Makanan enak. Hanya bisa tanggal 28 Juni 2017 kemarin, saya sudah lapor ke office, ada 2 koki aneh. Satunya nyplok telor aja gugup, kulit telor jatuh ke telor wajan, garam merica ngumpul, nggak nyebar di telor. Payah. Satunya lagi, buat pancake kayak orang nggak niat. Buatnya 1 biji 1 biji sementara antrian banyak dan tidak ada inisiatif lain. 2 manusia ini merusak citra baik hotel.",nyaman bar keren ramah parkir luas makan enak tanggal juni kemarin lapor office koki aneh satu nyplok telor gugup kulit telor jatuh telor wajan garam merica kumpul nyebar telor payah satu buat pancake kayak orang niat buat biji biji antri banyak inisiatif manusia rusak citra baik hotel,Comfortable Cool Friendly Broad Parking Delicious Delicious Eating On June LAPOR Office Strange chef One Nyplok Eggs nervous egg skin Falling egg pancakes pepper gathering eggs hard one for pancakes like people intention to make seeds queued many human initiatives damaged good image of the hotel
GDHY,AW,8.5,2017-01-09,Sesuai dengan harga yang dibayarkan,sesuai harga bayar,according to the price payment
GDHY,YI,9.7,2018-12-30,"Kamar bersih, makanannya enak dan kolam renangnya oke.",kamar bersih makan enak kolam renang oke,Clean room Eating delicious swimming pool okay
GDHY,BIJAK J. K.,9.7,2023-10-05,,,
GDHY,AA,9.7,2018-05-29,,,
GDHY,HH,9.7,2018-04-07,Bagus... pelayanannya bagus. Proses check-in cepat... Dan yang paling keren ada layanan mobil antar ke bandara free.,bagus layan bagus proses checkin cepat paling keren layan mobil antar bandara free,good screen good process check -in quickly the coolest car service between airport free
GDHY,FD,8.5,2019-12-30,"Walaupun hotel ini merupakan hotel lama, namun untuk interior dan fasilitas yg diberikan kamar seri deluxe nya sudah bagus, ada bathtub nya pula.",walaupun hotel rupa hotel lama interior fasilitas beri kamar seri deluxe nya bagus bathtub nya,"although the hotel is long hotels, the old interior hotel, the deluxe series room is good, the bathtub"
GDHY,bs,10.0,2018-06-20,Baik pelayanannya dan kamarnya bersih.,baik layan kamar bersih,good service clean room
GDHY,RN,9.7,2018-02-20,"Mantap, kapan-kapan saya akan menginap lagi disana, bisa dijadikan referensi.",mantap kapankapan inap sana jadi referensi,steady when the inpatient is a reference
GDHY,Ik,9.7,2017-09-12,"Nyaman ksrluruhaan ok Hanya saja perlu di check kmbali untuk showernya air panas dan dinginya agak eror, recommended banget buat kalian yang cri hotel di jogja 👍",nyaman ksrluruhaan perlu check kmbali showernya air panas dinginya eror recommended banget buat kalian cri hotel jogja,Comfortable overall need to check back the shower hot water with a very recommended error for you CRI Hotel Jogja
GDHY,AT,8.5,2018-08-31,"Kamar luas, interior bagus, kamar mandi luas, lokasi strategis.",kamar luas interior bagus kamar mandi luas lokasi strategis,"Bagus room spacious room, a large bathroom, strategic location"
GDHY,NF,6.0,2017-01-16,"Sempat terkunci sehingga bolak balik naik turun untuk buka pintu, handuk tidak diganti",sempat kunci bolak balik naik turun buka pintu handuk ganti,Had a lock back and forth up and down open the towel door change
GDHY,MS,7.0,2017-11-16,"lumayan sih, gampang ke mana-mana",lumayan sih gampang manamana,pretty good
GDHY,AS,10.0,2024-08-27,"Sangat puas menginap di sini, cek in cek out nya gampang dan cepat. Pelayanan nya bagus, staff petugas nya gercep, ramah dan baik semua. Makanan enak, kamar tidur nyaman dan bersih, kamar mandi bersih, kolam berenang bersih dan lifeguard yang always standbye. Pokoknya TOP dan Recommended banget❤️",sangat puas inap sini cek in cek out nya gampang cepat layan nya bagus staff tugas nya gerak cepat ramah baik semua makan enak kamar tidur nyaman bersih kamar mandi bersih kolam renang bersih lifeguard always standbye pokok top recommended banget,"Very satisfied, I stay here, check in check out, it's easy to fast."
GDHY,FT,6.0,2023-12-26,Kamar exhaust mati slush toilet mati. Mohon di cek ya.,kamar exhaust mati slush toilet mati mohon cek iya,exhaust room dead slush toilet dead please check yes
GDHY,GB,8.0,2019-11-18,"Menyenangkan, kamar luas. Fasilitas cukup baik",senang kamar luas fasilitas cukup baik,happy rooms spacious facilities are quite good
GDHY,SU,9.1,2020-01-16,"Kamar luas, kebersihan kamar bersih, untuk anak-anak nyaman.",kamar luas bersih kamar bersih anakanak nyaman,room spacious clean room clean children comfortable
GDHY,MR,10.0,2017-07-07,Saya sangat senang menginap disini,sangat senang inap sini,very happy to stay here
GDHY,Bani S.,10.0,2024-05-13,"Friendly staff, good food, easy to acess,",friendly staff bagus food easy to acess,Friendly Staff Bagus Food Easy to Access
GDHY,fN,10.0,2023-05-06,,,
GDHY,PW,10.0,2024-01-11,Kualitas dan pelayan mewah terima kasih Grand Diamond Hotel Yogyakarta atas pelayanan yang mantap.,kualitas layan mewah terima kasih grand diamond hotel yogyakarta atas layan mantap,Quality of Luxury Services Thank you Grand Diamond Hotel Yogyakarta for Sayan Self -Service
GDHY,YA,6.0,2017-01-17,"Terlihat tua, tidak ada wifi di kamar, mereka mengatakan mereka memilikinya tapi tidak ada ....",lihat tua wifi kamar kata milik,see old wifi words
GDHY,Ry,10.0,2017-09-12,"Pelayanan, kebersihan dan kenyamanan sangat memuaskan.",layan bersih nyaman sangat muas,Clean service is very comfortable
GDHY,Jenny H. A.,9.1,2018-06-26,"Secara keseluruhan baik, hanya kolam berenang kurang bersih tapi pelayanan baik.",seluruh baik kolam renang kurang bersih layan baik,"the whole good swimming pool is not clean, good service"
GDHY,DA,8.5,2023-06-02,"Sedikit kecewa untuk sarapan, sampai kehabisan makanan dan tidak cepat distok kembali.",sedikit kecewa sarap habis makan cepat stok,a little disappointed to break after eating fast stock
GDHY,Saras w.,6.7,2019-12-19,"Makanannya kurang enak, saya sudah 2 kali menginap di sana karena dekat dengan bandara. Tapi pas kedua kali saya menginap, kamar mandinya belum ready sabun, sikat gigi, hair dryer belum ada. Jadi saya harus telepon dulu ke housekeeping untuk menyiapkan. Tolong di tingkatkan lagi pelayanannya. Terima kasih.",makan kurang enak kali inap sana dekat bandara pas dua kali inap kamar mandi ready sabun sikat gigi hair dryer jadi telepon dulu housekeeping siap tingkat layan terima kasih,Eat not tasty times in the air there near the airport when inpatient bathroom ready soap brush to teeth hair dryer so the first phonekeeping is ready for service. Thank you. Thank you
GDHY,ss,8.8,2017-01-03,Sarapan enak...kebersihan bagus mungkin untuk kenyamanan kolam renang agar dapat ditingkatkan lg...mau kesini lagi kalau ada kesempatan berlibur lagii,sarap enakkebersihan bagus mungkin nyaman kolam renang tingkat lgmau kesini kalau sempat libur lagi,"Good good cleaning may be comfortable, comfortable swimming pool lgmau here if you have time to take a day off"
GDHY,YD,9.4,2017-04-07,"Tempatnya nyaman untuk istirahat, pelayanan sangat ramah, makanan sesuai dengan hotel berbintang.. lokasi ke pusat kota dan tujuan wisata tidak jauh",tempat nyaman istirahat layan sangat ramah makan sesuai hotel bintang lokasi pusat kota tuju wisata jauh,"a comfortable place to rest the service is very friendly to eat according to the star hotel, the location of the downtown tourism is far away"
GDHY,S,8.5,2017-03-03,"Hotel nya bersih , kamarnya lumayan besar , cuma pas datang check in mbak ny sama mas ny yang di receptionist kurang senyum aja ☺☺",hotel nya bersih kamar lumayan besar cuma pas datang check in mbak ny sama mas ny receptionist kurang senyum ,"The hotel is clean, the room is quite large just when I comes to check in, Ms. Ny and Mas Receptionist don't smile less"
GDHY,SA,9.7,2017-05-16,Hotelnya nyaman dan kamarnya bersih.,hotel nyaman kamar bersih,comfortable hotel clean room
GDHY,TG,9.1,2024-04-14,"Ini pengalaman pertama saya di sini. Namun, staf dan fasilitas kamarnya bagus.",alam pertama sini staf fasilitas kamar bagus,Nature First Here Staff Facilities Good Room Facilities
GDHY,AY,9.7,2017-07-03,"bisa jadi rujukan buat semuanya, harga sangat bersahabat, setara dengan bintang lima semuanya. akses kemana saja mudah di jangkau.",jadi rujuk buat semua harga sangat sahabat tara bintang lima semua akses mudah jangkau,"So refer to all prices very, very five -star friends all access easily"
GDHY,sunardi,9.1,2018-12-10,"Diawali dari pertama datang, kami datang di hari sabtu siang jam 14:00 kurang lebih. tidak ada sambutan di pintu, mungkin karena siang, Jadi mungkin istirahat, it's oke lah, proses check-in cepat, tidak bertele tele. Penjelasan dari staf hotel juga baik. masuk kamar, awalnya terkesan spooky. Mungkin karena furniture di dalamnya yang terkesan agak jadul. tapi lama biasa juga sih. AC, TV, lampu oke semua. cuma bathtub-nya yang rembes, Saya di kamar 730 waktu itu, yang paling agak kaget, pas malam tiba-tiba ada telpon masuk, kemudian bilang selamat malam, terus dimatikan. Salah sambung kali ya. Kemudian, sarapan paginya. breakfastnya luar biasa, dari semua hotel yang pernah saya singgahi. grand quality yang terbaik. Lengkap dan rasanya enak banget, terima kasih tidak hotel, cek out-nya cepat, dan staf yang ramah menyapa di pintu keluar, overall oke lah, Thank's GQ hotel.",awal pertama datang datang hari sabtu siang jam kurang lebih sambut pintu mungkin siang jadi mungkin istirahat its oke lah proses checkin cepat tele tele jelas staf hotel baik masuk kamar awal kes spooky mungkin furniture dalam kes jaman dulu lama biasa sih ac tv lampu oke semua cuma bathtubnya rembes kamar waktu paling kaget pas malam tibatiba telpon masuk kemudian bilang selamat malam terus mati salah sambung kali iya kemudian sarap pagi breakfastnya luar biasa semua hotel pernah singgah grand quality baik lengkap rasa enak banget terima kasih hotel cek outnya cepat staf ramah sapa pintu keluar overall oke lah terima kasih gq hotel,"The first time I came on Saturday afternoon at more or less welcome the door maybe noon so maybe the resting okay process is the process of checking quickly. The room seeps the most surprised when the night suddenly called in and then said good night and continued to die, the wrong time, then the breakfast was extraordinary, all the hotels had stopped by the grand quality Complete taste really good, thank you, the hotel check out the friendly staff, who is the exit, overall, okay, thank you GQ Hotel"
GDHY,SN,7.1,2019-08-06,"Sudah dua kali saya pesan GQ hotel dengan Deluxe request khusus King/queen bed. Tapi sepertinya klo pesan di aplikasi online, kita akan tetap dikasih double bed. Dengan alasan habis. Sehingga saya harus upgrade ke executive agar dapat kasur single bad. Sebaiknya diaplikasi dipisahkan untuk yg double dan single.",kali pesan gq hotel deluxe request khusus kingqueen bed seperti kalau pesan aplikasi online tetap kasih double bed alas habis baru executive kasur single buruk baik aplikasi pisah double single,"times ordered GQ Hotel Deluxe Request Special Kingqueen Bed Like if you order an online application, still give you a double bed, new executive of a single single mattress, good application for a double single application"
GDHY,EN,10.0,2024-07-15,Excellent Service. Kamar luas banget. Makanan nya enak². Rekomen untuk staycation ama keluarga.,excellent service kamar luas banget makan nya enak rekomen staycation sama keluarga,"Excellent Service The room is very spacious, the food is delicious to recommend stay with family"
GDHY,SD,8.5,2019-01-01,"Pelayanan oke, makanan mantap kamar dan suasananya nyaman. Perjalanan jauh capek sampai hotel masuk kamar nyees capeknya langsung hilang. Good, recommended.",layan oke makan mantap kamar suasana nyaman jalan jauh lelah hotel masuk kamar nyees capek langsung hilang bagus recommended,service okay eating great rooms comfortable atmosphere of a long way to get tired of the hotel entering the room nyees tired immediately disappear good recommended
GDHY,b,8.5,2023-09-25,"Excellent service, mulai dari awal masuk hingga check out. Room ok. Sarapan pagi juga bervariatif. Keep maintain kualitasnya.",excellent service mulai awal masuk hingga check out room sarap pagi variatif keep maintain kualitas,Excellent service starts to enter until check out out Room Save Morning Various Keep Maintain Quality
GDHY,eh,7.6,2017-01-16,Lokasi dekat bandara dan tergolong nyaman.,lokasi dekat bandara golong nyaman,Location near Golong Airport Comfortable
GDHY,RY,6.0,2023-07-01,"Kamarnya luas, tapi sarapannya kurang banget. Refill nya lamaa banget, proteinnya ayam/sapi cuma 1x saji, selebihnya telur bumbu/tahu tempe, sayur menu tanggal 30 Juni ga mateng, masih keras wortel dan lain-lain. Mau ambil sereal eh kehabisan susu katanya. 🫥. Semoga next lebih baik ya.",kamar luas sarap kurang banget refill nya lambat banget protein ayamsapi cuma tidak bisa saji lebih telur bumbutahu tempe sayur menu tanggal juni mateng keras wortel lainlain mau ambil real eh habis susu kata  moga lanjut lebih baik iya,"Room Spacious Sarap is not very, the refill is very slow, the protein of the chicken is just unable to serve more, the egg is more bumbutahu, tempeh vegetable menu, the June mateng, other carrots, other carrots want to take real,"
GDHY,sutanti,10.0,2024-09-02,"Hotelnya bagus, bersih dan luas serta nyaman buat keluarga yang bawa anak kecil, staff nya juga ramah² dan supel, deket supermarket dan toko oleh² pokoknya recommended banget buat liburan keluarga ke jogja, next pasti nginep lagi kalo pas ke jogja, mkasih",hotel bagus bersih luas nyaman buat keluarga bawa anak kecil staff nya ramah supel dekat supermarket toko oleh pokok recommended banget buat libur keluarga jogja lanjut inap kalau pas jogja mkasih,"Good hotel is good, clean, comfortable for families to bring small children's staff, friendly, friendly, near the shop supermarket by the principal, is really recommended for the Jogja family holidays."
GDHY,SB,8.5,2018-12-20,,,
GDHY,TA,10.0,2024-07-14,Staff hotel sangat ramah friendly. Kenyamanan sangat baik. Parkir luas. Top.,staff hotel sangat ramah friendly nyaman sangat baik parkir luas top,Hotel staff are very friendly friendly very comfortable very good parking lots
GDHY,FA,9.7,2023-05-05,"Nginep 2 hari di sini recommended banget! Kamar bersih, luas & makanannya enak.",inap hari sini recommended banget kamar bersih luas makan enak,"this day is very recommended here, the room is very clean, eating well"
GDHY,AS,9.1,2018-07-02,"Hotel bersih, dekat bandara. Hotel yang sangat bagus",hotel bersih dekat bandara hotel sangat bagus,Clean Hotels near Airport Hotels are very good
GDHY,Peyi H.,6.4,2018-12-16,"Pemesanan kamar deluxe, tapi dikasih superior dalam permintaan 1 bed besar, dikasih twin bed.",mesan kamar deluxe kasih superior minta bed besar kasih twin bed,Order Deluxe Room Kasih Superior Ask Big Bed Love Twin Bed
GDHY,Ye,10.0,2017-05-22,Memuaskan. Rate terjangkau pelayanan baik.,muas rate jangkau layan baik,the rate of good service rate
GDHY,GK,8.5,2017-03-27,hotel bagus ... pemandangan .... orang yang hangat .... seperti ini,hotel bagus pandang orang hangat,Bagus Hotel Pandang Warm People
GDHY,MS,8.6,2018-12-31,"Hotel dekat dengan bandara, sangat strategis, dari sarpras kelihatan hotelnya sudah tua, banyak fasilitasnya sudah buruk, perlu segera di upgrade meminta hotel ini adalah bintang 4, demikian thanks.",hotel dekat bandara sangat strategis sarpras lihat hotel tua banyak fasilitas buruk perlu segera baru minta hotel bintang terima kasih,"Hotels near the airport are very strategic sarpras see old hotels. Many bad facilities need to be immediately asked for a star hotel, thank you"
GDHY,HH,8.5,2019-12-31,"Suasana hotel yang nyaman, lobinya bagus, disana terutama sarapan paginya enak-enak.",suasana hotel nyaman lobi bagus sana utama sarap pagi enakenak,"The atmosphere of the hotel is comfortable, good lobby, the main breakfast is delicious"
GDHY,AW,9.1,2017-03-31,"Kamarnya bersih, hanya karpet perlu diganti dg yang baru. Channel TV sebaiknya ditambah. Overall lumayan utk hotel di kelasnya.",kamar bersih karpet perlu ganti baru channel tv baik tambah overall lumayan hotel kelas,Clean rooms of carpet need to change new TV channels good plus overalls quite a class hotel
GDHY,M,8.5,2017-07-09,"Lokasi lumayan strategis, dan pelayanan serba lumayan... recomended.",lokasi lumayan strategis layan serba lumayan recomended,pretty strategic location in a fairly recommended service
GDHY,AG,10.0,2022-11-08,"Kamar nyaman, pelayanan luar biasa cepat dan bagus.",kamar nyaman layan luar biasa cepat bagus,Comfortable room serving amazingly good fast good
GDHY,Y***a,9.7,2024-08-13,Mantap selalu langganan di hotel ini karena sangat nyaman sekali staffnya juga ramah-ramah.,mantap selalu langgan hotel sangat nyaman sekali staffnya ramahramah,Great always a very comfortable hotel is very comfortable with friendly staff
GDHY,ZE,10.0,2024-04-11,"Sangat direkomendasikan dan hotelnya nyaman, terimakasih banyak untuk hotel Grand Diamond, sangat menyenangkan menginap di sini ketika berkunjung ke Yogyakarta tahun lalu dan tahun ini, dan terutama terimakasih juga kepada mba Nora di Breakfast Hotel Restaurant juga atas keramahan dan keramah tamahannya di pagi hari, semoga kami bisa menginap di hotel ini lagi ketika berkunjung ke Yogyakarta lagi dalam waktu dekat…insya Allah 👍👍",sangat rekomendasi hotel nyaman terimakasih banyak hotel grand diamond sangat senang inap sini kunjung yogyakarta tahun lalu tahun utama terimakasih mbak nora breakfast hotel restaurant atas ramah ramah tamah pagi hari moga inap hotel kunjung yogyakarta waktu dekat insya allah,Very recommended Hotel Comfortable Thank you many Grand Diamond hotels are very happy to stay here Yogyakarta last year last year's main year Thank you Ms. Nora Breakfast Hotel Restaurant for friendly friendly morning Moga Inap Hotel Kunjung Yogyakarta in the near future God willing
GDHY,YY,8.7,2017-05-22,Kebersihan hotel perlu ditingkatkan,bersih hotel perlu tingkat,Clean Hotel Needs Level
